0.0147,0.0375,0.0513,0.0891,0.1125,0.1407,0.1743,0.1875,0.2125,0.226,0.2614,0.2906,0.3188,0.3441,0.37,0.3875,0.4222,0.4375,0.458,0.4934,0.5191,0.5465,0.5625,0.5887,0.6147,0.6408,0.666,0.6964,0.7125,0.7372,0.7625,0.7887,0.814,0.8419,0.8689,0.8875,0.9076,0.9367,0.9647,0.9905,0.2,0.0,0.29,1.0,0.0,0.44,0.46,0.0,0.0,0.34,0.73,0.95,0.12,0.49,0.38,0.0,0.21,0.0,0.31,0.15,0.41,0.17,0.0,0.12,0.17,0.4,0.08,0.38,0.0,0.18,0.0,0.14,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,box
0.0244,0.0375,0.0611,0.0901,0.116,0.1435,0.1625,0.1759,0.2079,0.2448,0.2625,0.2899,0.3171,0.3375,0.3599,0.399,0.4125,0.4291,0.4694,0.4875,0.5086,0.5388,0.5662,0.5924,0.6125,0.6381,0.668,0.6875,0.7034,0.7349,0.7651,0.7913,0.8168,0.8452,0.8743,0.8875,0.9098,0.9367,0.9636,0.997,0.02,0.0,0.03,0.03,0.28,0.02,0.0,0.21,0.07,0.22,0.0,1.0,0.03,0.0,0.05,0.94,0.0,0.07,0.14,0.0,0.28,0.4,0.01,0.31,0.0,0.33,0.48,0.0,0.19,0.03,0.12,0.21,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bottle
0.0043,0.0298,0.056,0.0896,0.116,0.1421,0.1693,0.1946,0.2125,0.2448,0.2625,0.2899,0.3125,0.3359,0.366,0.399,0.4125,0.4323,0.4702,0.4875,0.5085,0.5384,0.5635,0.5934,0.6125,0.6381,0.668,0.6875,0.7034,0.7405,0.7665,0.7936,0.8125,0.8335,0.8594,0.8875,0.9055,0.9335,0.9593,0.997,0.0,0.01,0.01,0.01,1.0,0.01,0.28,0.05,0.0,0.14,0.0,0.45,0.0,0.01,0.02,0.66,0.0,0.02,0.06,0.0,0.45,0.16,0.0,0.13,0.0,0.21,0.27,0.0,0.1,0.01,0.14,0.07,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,bottle
0.016,0.0375,0.061,0.088,0.116,0.1421,0.1693,0.1947,0.2125,0.2319,0.2626,0.2898,0.3125,0.3382,0.365,0.3991,0.4125,0.4497,0.4625,0.4765,0.5085,0.5382,0.5657,0.5928,0.6247,0.6375,0.668,0.6994,0.7125,0.7409,0.7667,0.7972,0.8125,0.8333,0.8625,0.8753,0.9012,0.9281,0.9636,0.997,0.0,0.0,0.01,0.01,1.0,0.01,0.41,0.04,0.0,0.04,0.18,0.68,0.0,0.02,0.02,0.73,0.0,0.07,0.0,0.03,0.51,0.16,0.02,0.19,0.09,0.0,0.02,0.11,0.0,0.01,0.24,0.1,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,bottle
0.0208,0.0375,0.0559,0.0813,0.116,0.1421,0.1694,0.1875,0.2056,0.2449,0.2625,0.2897,0.3169,0.3375,0.365,0.3875,0.404,0.4333,0.4715,0.4875,0.5086,0.5386,0.5663,0.5929,0.6125,0.6381,0.6679,0.6875,0.7034,0.7405,0.7661,0.7912,0.8166,0.8431,0.8732,0.8875,0.913,0.9399,0.9625,0.983,0.01,0.0,0.01,0.02,1.0,0.02,0.4,0.0,0.08,0.15,0.0,0.98,0.03,0.0,0.06,0.0,0.82,0.04,0.1,0.0,0.39,0.33,0.02,0.19,0.0,0.37,0.37,0.0,0.16,0.02,0.14,0.17,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bottle
0.014,0.0459,0.0625,0.0868,0.116,0.1421,0.1625,0.1802,0.2059,0.2323,0.2635,0.2897,0.3125,0.3368,0.3647,0.399,0.4125,0.4335,0.4692,0.4875,0.5084,0.5382,0.5659,0.5934,0.6125,0.6382,0.6682,0.6875,0.7034,0.7325,0.7663,0.7915,0.8125,0.8336,0.8678,0.8875,0.9087,0.9496,0.9625,0.997,0.01,0.03,0.0,0.05,0.64,0.03,0.0,0.35,0.1,0.07,0.21,0.73,0.0,0.06,0.1,1.0,0.0,0.03,0.13,0.0,0.47,0.4,0.01,0.2,0.0,0.14,0.44,0.0,0.08,0.02,0.23,0.08,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,bottle
0.0076,0.0336,0.0608,0.0876,0.116,0.1419,0.1693,0.1951,0.2125,0.2318,0.2626,0.2898,0.3125,0.3377,0.3647,0.399,0.4125,0.4322,0.4693,0.4875,0.5085,0.539,0.5647,0.5934,0.6125,0.6382,0.668,0.6993,0.7245,0.7375,0.766,0.7943,0.8125,0.834,0.8617,0.8875,0.9076,0.9496,0.9625,0.997,0.0,0.01,0.02,0.02,0.66,0.02,0.49,0.05,0.0,0.02,0.2,1.0,0.0,0.03,0.04,0.63,0.0,0.03,0.08,0.0,0.22,0.24,0.01,0.18,0.0,0.21,0.26,0.08,0.02,0.0,0.25,0.06,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,bottle
0.0011,0.0267,0.0611,0.0909,0.116,0.1422,0.1693,0.1947,0.2125,0.2448,0.2625,0.2898,0.3125,0.3381,0.3649,0.3991,0.4125,0.4497,0.4625,0.4764,0.5085,0.5383,0.5654,0.5927,0.6125,0.6381,0.6681,0.6994,0.7125,0.7265,0.7667,0.7973,0.8125,0.8332,0.8667,0.8936,0.9125,0.9281,0.9593,0.9873,0.0,0.01,0.01,0.01,1.0,0.01,0.37,0.03,0.0,0.23,0.0,0.77,0.0,0.02,0.02,0.82,0.0,0.05,0.0,0.03,0.54,0.14,0.01,0.14,0.0,0.13,0.1,0.1,0.0,0.01,0.2,0.07,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,bottle
0.0059,0.0314,0.0565,0.0826,0.1163,0.1422,0.1625,0.1781,0.2068,0.2352,0.2634,0.2899,0.3125,0.3386,0.3694,0.3989,0.4125,0.4496,0.4625,0.4833,0.5087,0.5382,0.5703,0.5875,0.6024,0.6381,0.6682,0.6875,0.7036,0.7365,0.7652,0.7909,0.8167,0.8456,0.8748,0.8875,0.9173,0.9464,0.9722,0.9991,0.0,0.02,0.04,0.03,0.44,0.03,0.0,0.26,0.08,0.03,0.28,0.55,0.0,0.06,0.05,1.0,0.0,0.12,0.0,0.07,0.19,0.55,0.2,0.0,0.06,0.53,0.31,0.0,0.13,0.02,0.05,0.26,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bottle
0.0065,0.0326,0.061,0.0909,0.116,0.1421,0.1693,0.1947,0.2125,0.2448,0.2625,0.2898,0.3125,0.3382,0.3649,0.3991,0.4125,0.4324,0.4696,0.4875,0.5085,0.5382,0.5655,0.5928,0.6125,0.6381,0.668,0.6994,0.7125,0.7264,0.7668,0.7972,0.8125,0.8332,0.8591,0.8936,0.9216,0.9496,0.9625,0.997,0.0,0.01,0.02,0.02,1.0,0.02,0.46,0.08,0.0,0.24,0.0,0.74,0.0,0.03,0.05,0.85,0.0,0.05,0.12,0.0,0.62,0.18,0.02,0.22,0.0,0.23,0.21,0.19,0.0,0.03,0.28,0.14,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,bottle
0.0205,0.0375,0.0593,0.0887,0.1204,0.1375,0.1502,0.187,0.2173,0.2375,0.2606,0.2872,0.325,0.3375,0.3517,0.3875,0.4028,0.4375,0.4535,0.4875,0.5015,0.5408,0.5697,0.5875,0.6064,0.632,0.6673,0.6937,0.7199,0.7459,0.7625,0.7885,0.8142,0.8409,0.871,0.8875,0.9044,0.9399,0.9679,0.9959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.45,0.0,0.02,0.0,0.0,0.0,0.25,0.01,0.0,0.0,0.0,0.01,0.02,0.01,0.03,0.01,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mug
0.0203,0.0375,0.0516,0.0881,0.1203,0.1469,0.1733,0.1991,0.2125,0.2351,0.2625,0.2995,0.3125,0.3375,0.3517,0.3875,0.4027,0.4412,0.4625,0.4764,0.5015,0.5301,0.5618,0.5875,0.6084,0.6397,0.673,0.6981,0.7125,0.731,0.7594,0.7884,0.8192,0.8463,0.8625,0.8753,0.9044,0.9356,0.9636,0.9948,0.03,0.0,0.0,0.01,0.01,0.01,1.0,0.01,0.0,0.0,0.04,0.01,0.0,0.0,0.81,0.0,0.1,0.01,0.0,0.01,0.41,0.01,0.08,0.0,0.03,0.02,0.02,0.07,0.0,0.11,0.09,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mug
0.0205,0.0456,0.0625,0.0775,0.1106,0.1442,0.1625,0.187,0.2168,0.2375,0.2604,0.2894,0.3168,0.3375,0.3517,0.3875,0.4026,0.4375,0.4501,0.4752,0.5015,0.5282,0.5614,0.59,0.6158,0.65,0.6625,0.6822,0.7125,0.7309,0.762,0.7885,0.8152,0.8484,0.8742,0.8875,0.9012,0.9324,0.9636,0.9916,0.01,0.0,0.0,0.0,0.0,0.01,0.0,1.0,0.0,0.0,0.03,0.01,0.02,0.0,0.91,0.0,0.06,0.0,0.02,0.01,0.56,0.02,0.05,0.02,0.03,0.03,0.0,0.03,0.0,0.06,0.02,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mug
0.0201,0.0375,0.0517,0.0942,0.1249,0.1375,0.1544,0.187,0.2171,0.2375,0.2624,0.288,0.3167,0.3375,0.3517,0.3875,0.4027,0.4317,0.4569,0.4875,0.5014,0.528,0.5554,0.5875,0.6066,0.6329,0.6619,0.6939,0.7125,0.7309,0.759,0.7885,0.8195,0.8484,0.8738,0.8875,0.9173,0.9464,0.9715,0.997,0.01,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.0,0.02,0.01,0.01,0.0,0.66,0.0,0.05,0.01,0.02,0.0,0.48,0.03,0.06,0.0,0.03,0.04,0.02,0.04,0.0,0.07,0.04,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mug
0.0059,0.0327,0.0733,0.0875,0.1156,0.1497,0.1625,0.187,0.2124,0.2375,0.2597,0.2874,0.3125,0.3251,0.3517,0.3875,0.4027,0.4294,0.4631,0.4875,0.5014,0.5343,0.5619,0.5989,0.6125,0.6321,0.6665,0.6875,0.7054,0.732,0.7592,0.7885,0.8184,0.8452,0.8721,0.8875,0.9087,0.9496,0.9625,0.9959,0.02,0.01,0.03,0.0,0.04,0.03,0.0,1.0,0.01,0.0,0.03,0.01,0.0,0.02,0.44,0.0,0.02,0.01,0.01,0.0,0.11,0.02,0.01,0.01,0.0,0.02,0.01,0.0,0.04,0.05,0.02,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mug
0.0195,0.0375,0.0575,0.0885,0.1198,0.1375,0.1503,0.187,0.2192,0.2375,0.2626,0.2885,0.319,0.3375,0.3517,0.3875,0.4028,0.4375,0.4562,0.4875,0.5015,0.5266,0.5624,0.5875,0.6135,0.6399,0.6701,0.6953,0.7125,0.7312,0.7617,0.7886,0.8141,0.8398,0.8688,0.8875,0.9012,0.9281,0.955,0.983,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.82,0.0,0.0,0.02,0.0,0.0,0.0,1.0,0.0,0.01,0.0,0.01,0.0,0.71,0.0,0.02,0.0,0.01,0.0,0.0,0.02,0.0,0.09,0.03,0.22,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mug
0.019,0.0441,0.074,0.0875,0.1216,0.1375,0.1502,0.187,0.2242,0.2375,0.2628,0.2881,0.3153,0.3375,0.3517,0.379,0.4134,0.4482,0.4739,0.4875,0.5014,0.5337,0.5624,0.5875,0.6007,0.6335,0.6609,0.6865,0.72,0.7493,0.7625,0.7885,0.8125,0.8251,0.8505,0.8807,0.9119,0.9378,0.9636,0.997,0.01,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.01,0.0,0.03,0.01,0.01,0.0,0.92,0.02,0.01,0.01,0.01,0.0,0.32,0.01,0.04,0.0,0.03,0.02,0.01,0.02,0.01,0.03,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mug
0.0202,0.0375,0.064,0.0953,0.1232,0.1375,0.1502,0.1879,0.2196,0.2375,0.2605,0.2997,0.325,0.3375,0.3517,0.3842,0.4195,0.4455,0.4739,0.4875,0.5016,0.5269,0.5585,0.5909,0.6125,0.634,0.6621,0.6956,0.7125,0.7419,0.7625,0.7884,0.8163,0.843,0.87,0.8875,0.9076,0.9335,0.9625,0.9776,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.48,0.01,0.0,0.01,0.02,0.01,0.0,1.0,0.03,0.02,0.0,0.01,0.0,0.54,0.03,0.04,0.01,0.0,0.01,0.0,0.02,0.0,0.03,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mug
0.0204,0.0463,0.0625,0.078,0.1039,0.129,0.1542,0.1871,0.2168,0.2375,0.2605,0.2997,0.3125,0.3256,0.3517,0.3875,0.4026,0.4309,0.4566,0.4875,0.5014,0.5479,0.5743,0.5875,0.6003,0.6496,0.6625,0.6765,0.7074,0.7339,0.7594,0.7884,0.8149,0.8407,0.8625,0.8893,0.9125,0.9335,0.9636,0.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.02,0.01,0.0,0.0,1.0,0.0,0.03,0.0,0.01,0.0,0.57,0.03,0.0,0.0,0.01,0.01,0.0,0.0,0.02,0.01,0.02,0.23,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mug
0.0207,0.0474,0.0625,0.0887,0.1157,0.1419,0.1625,0.187,0.2206,0.2375,0.2627,0.2883,0.3125,0.3266,0.3517,0.3875,0.4026,0.4472,0.4736,0.4875,0.5014,0.5303,0.5617,0.5875,0.6097,0.6355,0.6625,0.6829,0.7125,0.7309,0.7592,0.7884,0.8163,0.8484,0.8625,0.8753,0.9033,0.9335,0.9636,0.9916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.02,0.0,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0.0,0.43,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.07,0.03,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mug
0.0207,0.0375,0.0522,0.0881,0.1163,0.144,0.1733,0.1875,0.2047,0.2369,0.2621,0.2997,0.3125,0.3375,0.3517,0.3875,0.4027,0.4286,0.4564,0.4875,0.5015,0.5271,0.5585,0.5922,0.6125,0.6323,0.6622,0.6954,0.7125,0.7311,0.759,0.7884,0.8188,0.8453,0.8625,0.8753,0.9216,0.9496,0.9625,0.9862,0.01,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.01,0.0,0.03,0.01,0.0,0.0,1.0,0.0,0.04,0.0,0.01,0.0,0.71,0.02,0.05,0.0,0.0,0.01,0.02,0.03,0.0,0.09,0.03,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mug
0.0032,0.0285,0.0568,0.087,0.1151,0.1448,0.1625,0.1752,0.2022,0.23,0.2587,0.2875,0.315,0.3482,0.3625,0.3774,0.4056,0.4335,0.4638,0.493,0.5206,0.5375,0.5521,0.5773,0.6042,0.6417,0.6625,0.6837,0.7095,0.7375,0.7687,0.7967,0.8125,0.8312,0.8592,0.8936,0.9216,0.9496,0.9625,0.9873,0.0,0.3,0.22,0.3,0.7,0.83,0.0,0.43,0.42,0.37,0.29,1.0,0.2,0.07,0.0,0.15,0.09,0.05,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,elizabeth
0.0011,0.0291,0.0588,0.0875,0.1171,0.1464,0.1625,0.1778,0.2055,0.2327,0.2588,0.2914,0.3165,0.3375,0.3501,0.3836,0.4121,0.4417,0.4671,0.4978,0.5237,0.5375,0.5552,0.5807,0.6094,0.6363,0.6625,0.6837,0.7095,0.7386,0.7644,0.7946,0.8226,0.8375,0.8549,0.8936,0.9125,0.9367,0.9636,0.9927,0.0,0.62,0.39,0.57,0.67,1.0,0.0,0.85,0.89,0.34,0.15,0.5,0.07,0.0,0.06,0.07,0.05,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,elizabeth
0.0032,0.029,0.0569,0.0873,0.1168,0.1461,0.1625,0.1756,0.2047,0.2334,0.2587,0.2914,0.3202,0.3498,0.3625,0.3788,0.4066,0.4333,0.4664,0.4961,0.5125,0.5254,0.5577,0.5836,0.6094,0.6375,0.6514,0.6772,0.7052,0.731,0.758,0.7957,0.8215,0.8495,0.8625,0.8936,0.9238,0.9496,0.9625,0.9776,0.0,0.62,0.26,0.55,0.31,0.91,0.0,0.61,1.0,0.54,0.24,0.58,0.42,0.17,0.0,0.33,0.06,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,elizabeth
0.0028,0.0283,0.0552,0.0871,0.1152,0.1448,0.1625,0.1752,0.2006,0.2312,0.259,0.2856,0.3172,0.3375,0.3657,0.3875,0.4049,0.4307,0.462,0.498,0.5125,0.5253,0.5534,0.5875,0.603,0.6328,0.6583,0.6837,0.7095,0.7451,0.7709,0.7967,0.8125,0.8355,0.8667,0.892,0.9173,0.9496,0.9625,0.9873,0.0,0.37,0.32,0.44,0.86,1.0,0.0,0.59,0.5,0.26,0.33,0.44,0.11,0.0,0.1,0.0,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,elizabeth
0.0032,0.0286,0.057,0.0835,0.1118,0.1375,0.1625,0.2,0.2125,0.2311,0.2589,0.2872,0.3182,0.3375,0.3664,0.3978,0.4125,0.4254,0.4554,0.4926,0.5217,0.5375,0.5545,0.5923,0.6175,0.6438,0.6625,0.688,0.7167,0.7429,0.7709,0.7875,0.8161,0.8375,0.8592,0.8936,0.9125,0.9281,0.9593,0.997,0.0,0.66,0.55,0.43,1.0,0.0,0.87,0.75,0.0,0.52,0.34,0.71,0.34,0.0,0.12,0.06,0.0,0.06,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,elizabeth
0.0011,0.0293,0.0599,0.089,0.1194,0.1492,0.1625,0.1794,0.2052,0.2311,0.259,0.2877,0.3176,0.346,0.3625,0.3774,0.4051,0.4336,0.463,0.4875,0.5053,0.5383,0.5671,0.5928,0.6184,0.646,0.6625,0.6815,0.7095,0.7418,0.7625,0.7752,0.8032,0.8333,0.8592,0.8936,0.9216,0.9496,0.9625,0.9873,0.0,0.39,0.4,0.43,0.28,0.53,0.0,1.0,0.74,0.29,0.19,0.32,0.08,0.03,0.0,0.04,0.05,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,elizabeth
0.0002,0.0274,0.0545,0.0836,0.1119,0.1419,0.169,0.1875,0.2182,0.2447,0.2733,0.2999,0.3125,0.3266,0.3655,0.3964,0.4234,0.449,0.4625,0.478,0.5071,0.5448,0.5706,0.5966,0.6125,0.6317,0.6581,0.6837,0.7095,0.7375,0.7687,0.7967,0.8226,0.8495,0.8625,0.8936,0.9238,0.9496,0.9625,0.9873,0.0,0.59,0.4,0.27,0.97,0.6,1.0,0.0,0.41,0.18,0.15,0.39,0.0,0.05,0.09,0.03,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,elizabeth
0.0035,0.0287,0.0608,0.0903,0.1205,0.1375,0.1511,0.181,0.2125,0.2303,0.2587,0.2875,0.3001,0.3306,0.3625,0.3781,0.4058,0.4337,0.4625,0.4923,0.5224,0.5475,0.5625,0.5757,0.6032,0.6341,0.6675,0.6875,0.7149,0.7461,0.773,0.7875,0.8172,0.8375,0.8549,0.8893,0.9125,0.9367,0.9636,0.997,0.0,0.27,0.34,0.35,0.53,0.0,0.79,1.0,0.0,0.28,0.17,0.0,0.43,0.08,0.0,0.18,0.15,0.04,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,elizabeth
